subject_id,file,yaw,class,pose
324,324/frames_60618.png,73.4382,116,2.0
324,324/frames_60619.png,7.825139999999997,116,2.0
324,324/frames_60620.png,60.1745,116,2.0
324,324/frames_60621.png,50.9221,116,2.0
324,324/frames_60622.png,15.9915,116,2.0
324,324/frames_60623.png,38.9493,116,2.0
324,324/frames_9164.png,23.87,116,2.0
324,324/frames_9840.png,-21.8537,116,2.0
324,324/frames_9841.png,-43.9864,116,2.0
324,324/frames_9842.png,-23.8675,116,2.0
324,324/img_1127.jpg,9.78207,116,2.0
324,324/img_1505.jpg,-0.7857770000000001,116,2.0
324,324/img_2106.jpg,-1.8838,116,2.0
324,324/img_3738.jpg,2.19967,116,2.0
324,324/img_4213.jpg,1.49968,116,2.0
324,324/img_5003.jpg,43.7548,116,2.0
324,324/img_58121.jpg,-23.6157,116,2.0
324,324/img_58123.jpg,75.8835,116,2.0
328,328/frames_438435.png,9.64602,117,2.0
328,328/frames_381536.png,75.4104,117,2.0
328,328/frames_400428.png,40.3584,117,2.0
328,328/frames_423318.png,37.5102,117,2.0
328,328/frames_429608.png,28.3541,117,2.0
328,328/frames_379402.png,74.8753,117,2.0
328,328/frames_372494.png,21.0763,117,2.0
328,328/frames_414170.png,33.566,117,2.0
328,328/frames_403449.png,75.52199999999998,117,2.0
328,328/frames_389779.png,37.1604,117,2.0
328,328/frames_412023.png,47.0573,117,2.0
328,328/frames_379623.png,24.1925,117,2.0
328,328/frames_375163.png,-7.7168100000000015,117,2.0
328,328/frames_350566.png,30.9565,117,2.0
328,328/frames_390088.png,12.3902,117,2.0
328,328/frames_437109.png,20.8937,117,2.0
328,328/frames_403016.png,12.1034,117,2.0
328,328/frames_356769.png,50.7444,117,2.0
328,328/frames_343315.png,15.4955,117,2.0
328,328/frames_435732.png,14.7816,117,2.0
328,328/frames_420911.png,63.8898,117,2.0
328,328/frames_341159.png,11.2505,117,2.0
328,328/frames_350459.png,26.2187,117,2.0
328,328/frames_366567.png,38.93,117,2.0
328,328/frames_410312.png,75.4135,117,2.0
328,328/frames_436629.png,16.4347,117,2.0
328,328/frames_369824.png,14.579,117,2.0
328,328/frames_411372.png,32.3939,117,2.0
328,328/frames_367757.png,44.1785,117,2.0
328,328/frames_346920.png,44.2476,117,2.0
328,328/frames_410831.png,7.383260000000001,117,2.0
328,328/frames_381542.png,-8.72942,117,2.0
328,328/frames_363334.png,45.7307,117,2.0
328,328/img_441841.jpg,-1.39473,117,2.0
328,328/img_446900.jpg,23.3759,117,2.0
330,330/frames_21552.png,-37.2923,118,2.0
330,330/frames_21553.png,-31.9074,118,2.0
330,330/frames_21554.png,-14.8786,118,2.0
330,330/frames_21555.png,-12.6222,118,2.0
330,330/frames_21556.png,-55.5933,118,2.0
330,330/frames_21558.png,-18.736,118,2.0
330,330/frames_21559.png,-32.8794,118,2.0
330,330/frames_21560.png,-21.9682,118,2.0
330,330/frames_21561.png,-16.8741,118,2.0
330,330/frames_21723.png,-0.5243,118,2.0
330,330/frames_21724.png,3.88324,118,2.0
330,330/frames_21725.png,-0.394393,118,2.0
330,330/frames_21727.png,-2.02392,118,2.0
330,330/frames_21728.png,-1.6399400000000002,118,2.0
330,330/frames_21729.png,9.25982,118,2.0
330,330/frames_21730.png,-2.70079,118,2.0
330,330/frames_21731.png,-10.4024,118,2.0
330,330/frames_21732.png,-10.0119,118,2.0
330,330/frames_21733.png,-2.13676,118,2.0
330,330/img_1156.jpg,25.7796,118,2.0
330,330/img_1207.jpg,5.3676,118,2.0
330,330/img_1925.jpg,-0.924227,118,2.0
330,330/img_2216.jpg,-1.8935,118,2.0
330,330/img_533.jpg,15.5109,118,2.0
330,330/img_554.jpg,-42.528,118,2.0
332,332/frames_14904.png,25.6875,119,2.0
332,332/frames_14905.png,26.1311,119,2.0
332,332/frames_14906.png,24.1338,119,2.0
332,332/frames_14907.png,24.1,119,2.0
332,332/frames_14908.png,24.2966,119,2.0
332,332/frames_14909.png,25.8491,119,2.0
332,332/frames_15060.png,-2.73117,119,2.0
332,332/frames_15061.png,-37.595,119,2.0
332,332/frames_15062.png,-39.5661,119,2.0
332,332/frames_15063.png,-38.5717,119,2.0
332,332/frames_15064.png,-35.6403,119,2.0
332,332/frames_15065.png,-11.18,119,2.0
332,332/frames_15066.png,-10.2511,119,2.0
332,332/frames_18790.png,-6.89704,119,2.0
332,332/frames_18791.png,-9.91795,119,2.0
332,332/frames_18792.png,8.62631,119,2.0
332,332/frames_18793.png,-2.89937,119,2.0
332,332/frames_18794.png,-3.17865,119,2.0
332,332/frames_18795.png,-3.99181,119,2.0
332,332/frames_18796.png,-2.72975,119,2.0
332,332/frames_18797.png,0.06428060000000001,119,2.0
332,332/frames_18798.png,-10.6226,119,2.0
332,332/frames_18801.png,-1.90545,119,2.0
332,332/frames_18802.png,0.5587850000000001,119,2.0
332,332/frames_9780.png,-14.5835,119,2.0
332,332/frames_9782.png,1.63164,119,2.0
332,332/frames_9783.png,-1.61451,119,2.0
332,332/frames_9784.png,0.296795,119,2.0
332,332/frames_9785.png,-2.83492,119,2.0
332,332/frames_9786.png,2.66413,119,2.0
332,332/frames_9787.png,5.43502,119,2.0
332,332/frames_9788.png,7.96634,119,2.0
332,332/frames_9789.png,9.92099,119,2.0
332,332/frames_9790.png,3.74601,119,2.0
332,332/frames_9791.png,8.683639999999999,119,2.0
332,332/frames_9792.png,6.71908,119,2.0
332,332/frames_9793.png,7.85222,119,2.0
332,332/frames_9794.png,8.69931,119,2.0
332,332/img_4218.jpg,-27.7439,119,2.0
332,332/img_4902.jpg,30.0079,119,2.0
335,335/frames_15024.png,-5.37426,120,2.0
335,335/frames_15025.png,-16.7459,120,2.0
335,335/frames_9256.png,-14.7843,120,2.0
335,335/frames_9257.png,-1.63556,120,2.0
335,335/frames_9258.png,21.8534,120,2.0
335,335/frames_9259.png,-14.8862,120,2.0
335,335/frames_9260.png,24.6836,120,2.0
335,335/img_214.jpg,-18.7436,120,2.0
335,335/img_2238.jpg,-14.9057,120,2.0
335,335/img_3816.jpg,34.701,120,2.0
338,338/frames_20115.png,-55.6624,121,2.0
338,338/frames_20117.png,-32.4486,121,2.0
338,338/frames_20118.png,8.62884,121,2.0
338,338/frames_20131.png,-20.7698,121,2.0
338,338/frames_20133.png,14.7424,121,2.0
338,338/frames_20135.png,7.51717,121,2.0
338,338/frames_20136.png,9.27398,121,2.0
338,338/frames_58829.png,-85.5626,121,2.0
338,338/frames_58830.png,-84.5104,121,2.0
338,338/frames_58831.png,-66.7788,121,2.0
338,338/frames_58835.png,-11.470999999999998,121,2.0
338,338/frames_58837.png,-58.2195,121,2.0
338,338/frames_58838.png,-26.8386,121,2.0
338,338/frames_58839.png,-84.22200000000002,121,2.0
338,338/frames_58840.png,-84.0001,121,2.0
338,338/frames_58841.png,-78.891,121,2.0
338,338/frames_58842.png,-28.994,121,2.0
338,338/frames_58843.png,-83.874,121,2.0
338,338/frames_59054.png,-7.93306,121,2.0
338,338/frames_59055.png,-13.7578,121,2.0
338,338/frames_59056.png,-19.0894,121,2.0
338,338/frames_59057.png,22.6487,121,2.0
338,338/frames_59058.png,-10.445,121,2.0
338,338/frames_59060.png,-82.3236,121,2.0
338,338/frames_59061.png,-0.755754,121,2.0
338,338/frames_59062.png,6.68317,121,2.0
338,338/frames_59063.png,-0.211921,121,2.0
338,338/frames_59064.png,-17.3084,121,2.0
338,338/frames_59692.png,12.0664,121,2.0
338,338/frames_59693.png,8.72388,121,2.0
338,338/frames_59697.png,-9.6072,121,2.0
338,338/frames_59698.png,9.74337,121,2.0
338,338/frames_59699.png,-3.65123,121,2.0
338,338/frames_59700.png,-16.8414,121,2.0
338,338/frames_73433.png,36.1107,121,2.0
338,338/frames_73436.png,-79.1434,121,2.0
338,338/frames_73438.png,-10.7546,121,2.0
338,338/frames_73440.png,11.9466,121,2.0
338,338/frames_73441.png,0.0,121,2.0
338,338/frames_9892.png,8.980260000000003,121,2.0
338,338/frames_9893.png,12.0058,121,2.0
338,338/frames_9894.png,71.2573,121,2.0
338,338/frames_9895.png,-23.863000000000003,121,2.0
338,338/frames_9896.png,-3.70971,121,2.0
338,338/frames_9897.png,8.95053,121,2.0
338,338/img_2117.jpg,8.987739999999997,121,2.0
338,338/img_4197.jpg,-32.4134,121,2.0
338,338/img_4669.jpg,16.3213,121,2.0
338,338/img_517.jpg,-77.9874,121,2.0
341,341/frames_390710.png,-24.9896,122,2.0
341,341/frames_340805.png,-22.8742,122,2.0
341,341/frames_435317.png,-26.8593,122,2.0
341,341/frames_339859.png,-83.5361,122,2.0
341,341/frames_377943.png,0.0,122,2.0
341,341/frames_364968.png,-23.9377,122,2.0
341,341/frames_427820.png,-23.5354,122,2.0
341,341/img_443629.jpg,-0.933535,122,2.0
341,341/img_447073.jpg,-21.0914,122,2.0
341,341/img_450415.jpg,-58.9704,122,2.0
341,341/img_452015.jpg,-18.5649,122,2.0
343,343/frames_9869.png,-14.7699,123,2.0
343,343/frames_9870.png,-16.0574,123,2.0
343,343/frames_9871.png,-18.4262,123,2.0
343,343/frames_9872.png,-8.74512,123,2.0
343,343/frames_9873.png,-13.5245,123,2.0
343,343/frames_9874.png,-19.962,123,2.0
343,343/frames_9876.png,-9.58909,123,2.0
343,343/frames_9877.png,-0.680167,123,2.0
343,343/img_1463.jpg,25.513,123,2.0
343,343/img_1893.jpg,-3.67078,123,2.0
343,343/img_3383.jpg,31.9889,123,2.0
343,343/img_4294.jpg,-12.1399,123,2.0
347,347/frames_11224.png,-6.8182899999999975,124,2.0
347,347/frames_11225.png,26.6513,124,2.0
347,347/frames_11226.png,27.381,124,2.0
347,347/frames_11227.png,-74.6256,124,2.0
347,347/frames_11228.png,22.73,124,2.0
347,347/frames_11229.png,20.5845,124,2.0
347,347/frames_11230.png,16.8449,124,2.0
347,347/frames_11231.png,27.7162,124,2.0
347,347/frames_11232.png,28.199,124,2.0
347,347/frames_11235.png,74.5971,124,2.0
347,347/frames_11237.png,75.5675,124,2.0
347,347/frames_6605.png,0.0,124,2.0
347,347/frames_6606.png,-7.20942,124,2.0
347,347/frames_6607.png,8.78477,124,2.0
347,347/img_1038.jpg,-5.00924,124,2.0
347,347/img_1299.jpg,-82.4133,124,2.0
347,347/img_1877.jpg,36.1293,124,2.0
347,347/img_205.jpg,-4.23956,124,2.0
347,347/img_2295.jpg,43.1197,124,2.0
347,347/img_2303.jpg,75.5431,124,2.0
347,347/img_2639.jpg,-29.9123,124,2.0
347,347/img_2848.jpg,72.5269,124,2.0
347,347/img_3292.jpg,10.6025,124,2.0
347,347/img_3891.jpg,-80.7689,124,2.0
347,347/img_4003.jpg,18.7047,124,2.0
347,347/img_4439.jpg,-30.8665,124,2.0
347,347/img_45074.jpg,6.80622,124,2.0
347,347/img_45404.jpg,-16.0839,124,2.0
347,347/img_45408.jpg,-16.0467,124,2.0
347,347/img_4619.jpg,74.2349,124,2.0
347,347/img_4781.jpg,-8.851510000000003,124,2.0
347,347/img_4939.jpg,-20.8418,124,2.0
347,347/img_4953.jpg,-40.312,124,2.0
347,347/img_5052.jpg,-0.736777,124,2.0
347,347/img_605.jpg,75.0894,124,2.0
348,348/frames_14279.png,27.7729,125,2.0
348,348/frames_14281.png,29.4073,125,2.0
348,348/frames_14283.png,24.1225,125,2.0
348,348/frames_14284.png,28.317,125,2.0
348,348/frames_19410.png,-16.4493,125,2.0
348,348/frames_19411.png,-8.8999,125,2.0
348,348/frames_19413.png,-9.92587,125,2.0
348,348/frames_19414.png,-9.21313,125,2.0
348,348/frames_19415.png,-11.4251,125,2.0
348,348/frames_19416.png,-4.20316,125,2.0
348,348/frames_19417.png,-9.25043,125,2.0
348,348/frames_19418.png,-8.049669999999999,125,2.0
348,348/frames_19419.png,-18.9586,125,2.0
348,348/frames_19421.png,-10.9335,125,2.0
348,348/frames_19424.png,-17.2402,125,2.0
348,348/frames_19425.png,1.22652,125,2.0
348,348/frames_19426.png,1.38205,125,2.0
348,348/img_2555.jpg,-19.3831,125,2.0
348,348/img_2601.jpg,-39.915,125,2.0
348,348/img_3796.jpg,-5.90909,125,2.0
348,348/img_433.jpg,22.2553,125,2.0
354,354/frames_14890.png,-8.53693,126,2.0
354,354/frames_14891.png,-0.616312,126,2.0
354,354/frames_14892.png,0.0,126,2.0
354,354/frames_14893.png,-16.3589,126,2.0
354,354/frames_14894.png,6.63047,126,2.0
354,354/frames_14922.png,8.20616,126,2.0
354,354/frames_14923.png,9.65588,126,2.0
354,354/frames_14924.png,9.39055,126,2.0
354,354/frames_14925.png,2.4121200000000003,126,2.0
354,354/frames_14926.png,8.22959,126,2.0
354,354/frames_14928.png,11.4328,126,2.0
354,354/frames_14929.png,6.51109,126,2.0
358,358/frames_21756.png,-7.349710000000001,127,2.0
358,358/frames_23625.png,19.6045,127,2.0
358,358/frames_25404.png,-7.814210000000001,127,2.0
358,358/img_1144.jpg,26.0934,127,2.0
358,358/img_1257.jpg,65.2712,127,2.0
358,358/img_1363.jpg,8.86177,127,2.0
358,358/img_1737.jpg,73.7515,127,2.0
358,358/img_2401.jpg,-83.4511,127,2.0
358,358/img_4162.jpg,20.1545,127,2.0
358,358/img_4286.jpg,-7.0887600000000015,127,2.0
360,360/frames_15120.png,20.0177,128,2.0
360,360/frames_15122.png,-84.7878,128,2.0
360,360/frames_15123.png,31.2067,128,2.0
360,360/frames_15125.png,-11.183,128,2.0
360,360/frames_15126.png,-10.9671,128,2.0
360,360/frames_15127.png,-10.2608,128,2.0
360,360/frames_15128.png,-10.6124,128,2.0
360,360/frames_15129.png,-8.06166,128,2.0
360,360/frames_15130.png,-10.9449,128,2.0
360,360/frames_15131.png,-9.57762,128,2.0
360,360/frames_15132.png,-8.108830000000001,128,2.0
360,360/frames_15133.png,-8.89034,128,2.0
360,360/frames_15134.png,-8.64935,128,2.0
360,360/frames_15135.png,-9.63479,128,2.0
360,360/frames_15136.png,-8.73725,128,2.0
360,360/frames_15137.png,-10.0121,128,2.0
360,360/frames_15138.png,-8.757760000000001,128,2.0
360,360/frames_15139.png,-9.75924,128,2.0
360,360/frames_15140.png,-10.2306,128,2.0
360,360/frames_15141.png,-8.44282,128,2.0
360,360/frames_15142.png,-9.70511,128,2.0
360,360/frames_15143.png,-13.0246,128,2.0
360,360/frames_15144.png,-68.5176,128,2.0
360,360/frames_15145.png,-8.026769999999999,128,2.0
360,360/frames_15146.png,-11.2994,128,2.0
360,360/frames_15147.png,-20.738000000000003,128,2.0
360,360/frames_15148.png,-5.44919,128,2.0
360,360/frames_15149.png,-11.487,128,2.0
360,360/frames_20173.png,-21.6787,128,2.0
360,360/frames_20174.png,-21.7377,128,2.0
360,360/frames_20175.png,-20.7459,128,2.0
360,360/frames_20177.png,-21.7274,128,2.0
360,360/frames_20178.png,-81.0237,128,2.0
360,360/frames_20181.png,-29.9317,128,2.0
360,360/frames_20182.png,-10.7412,128,2.0
360,360/frames_20184.png,-27.8054,128,2.0
360,360/frames_20187.png,-77.1079,128,2.0
360,360/frames_20188.png,-24.3049,128,2.0
360,360/frames_21758.png,73.0495,128,2.0
360,360/frames_21759.png,46.722,128,2.0
360,360/frames_21760.png,51.7473,128,2.0
360,360/frames_21761.png,60.4522,128,2.0
360,360/frames_21762.png,53.6325,128,2.0
360,360/frames_21763.png,60.7802,128,2.0
360,360/frames_21764.png,-77.8963,128,2.0
360,360/frames_21765.png,-26.7702,128,2.0
360,360/frames_21770.png,-67.6894,128,2.0
360,360/frames_21773.png,-75.3595,128,2.0
360,360/frames_21779.png,-21.9526,128,2.0
360,360/frames_21785.png,-23.9638,128,2.0
360,360/frames_21787.png,-25.9084,128,2.0
360,360/frames_21788.png,-71.8661,128,2.0
360,360/frames_25405.png,16.1037,128,2.0
360,360/frames_25406.png,16.8908,128,2.0
360,360/frames_25407.png,-18.2635,128,2.0
360,360/frames_25408.png,13.5469,128,2.0
360,360/frames_25410.png,71.5673,128,2.0
360,360/frames_25414.png,11.0767,128,2.0
360,360/frames_25415.png,1.30255,128,2.0
360,360/frames_25416.png,1.95843,128,2.0
360,360/frames_25417.png,5.44428,128,2.0
360,360/frames_25418.png,34.5934,128,2.0
360,360/frames_25419.png,30.2556,128,2.0
360,360/frames_7102.png,-41.3882,128,2.0
360,360/frames_7103.png,-50.0247,128,2.0
360,360/frames_7104.png,-32.3388,128,2.0
360,360/frames_7105.png,-45.3469,128,2.0
360,360/frames_7106.png,-45.3713,128,2.0
360,360/frames_7107.png,-39.2672,128,2.0
360,360/frames_7108.png,-43.6728,128,2.0
360,360/frames_9976.png,-84.9468,128,2.0
360,360/frames_9979.png,-81.94200000000002,128,2.0
360,360/img_1263.jpg,14.6572,128,2.0
360,360/img_1395.jpg,15.7209,128,2.0
360,360/img_1461.jpg,-7.80973,128,2.0
360,360/img_1591.jpg,-42.2308,128,2.0
360,360/img_1860.jpg,46.1317,128,2.0
360,360/img_1929.jpg,0.0,128,2.0
360,360/img_3152.jpg,15.9077,128,2.0
360,360/img_3277.jpg,-32.6051,128,2.0
360,360/img_744.jpg,9.79431,128,2.0
361,361/frames_30917.png,29.8233,129,2.0
361,361/frames_30918.png,7.61912,129,2.0
361,361/frames_30919.png,26.3564,129,2.0
361,361/frames_30920.png,0.0,129,2.0
361,361/frames_30921.png,25.2939,129,2.0
361,361/frames_30922.png,8.70022,129,2.0
361,361/frames_30923.png,-7.18864,129,2.0
361,361/frames_30924.png,22.6472,129,2.0
361,361/frames_9983.png,-1.05528,129,2.0
361,361/frames_9984.png,-8.1418,129,2.0
361,361/frames_9986.png,-0.816033,129,2.0
361,361/frames_9987.png,-5.9477800000000025,129,2.0
361,361/frames_9988.png,-5.13806,129,2.0
361,361/frames_9989.png,4.34213,129,2.0
361,361/frames_9990.png,7.82553,129,2.0
361,361/frames_9991.png,-5.82076,129,2.0
361,361/frames_9992.png,2.23882,129,2.0
361,361/frames_9993.png,1.98317,129,2.0
361,361/frames_9994.png,0.149202,129,2.0
361,361/img_1263.jpg,-1.77466,129,2.0
361,361/img_1367.jpg,66.0265,129,2.0
361,361/img_2532.jpg,-10.5514,129,2.0
361,361/img_2647.jpg,-1.2277,129,2.0
361,361/img_3897.jpg,-2.12541,129,2.0
361,361/img_5138.jpg,63.2009,129,2.0
362,362/frames_20569.png,-80.9087,130,2.0
362,362/frames_20570.png,12.8188,130,2.0
362,362/frames_20571.png,-4.42284,130,2.0
362,362/frames_20586.png,-4.71895,130,2.0
362,362/frames_20587.png,-7.15861,130,2.0
362,362/frames_20588.png,-1.51554,130,2.0
362,362/frames_20589.png,0.0,130,2.0
362,362/frames_20590.png,-2.5401,130,2.0
362,362/frames_20591.png,3.99749,130,2.0
362,362/frames_5596.png,-1.1229,130,2.0
362,362/frames_5597.png,-4.55661,130,2.0
362,362/frames_5598.png,-6.4065699999999985,130,2.0
362,362/frames_5599.png,-10.4443,130,2.0
362,362/frames_5600.png,-5.2831800000000015,130,2.0
362,362/frames_5601.png,-12.1673,130,2.0
362,362/frames_5602.png,1.46907,130,2.0
362,362/frames_5603.png,-8.81461,130,2.0
362,362/img_1270.jpg,5.02931,130,2.0
362,362/img_1518.jpg,13.6975,130,2.0
362,362/img_1840.jpg,0.0,130,2.0
362,362/img_1903.jpg,17.7567,130,2.0
362,362/img_2737.jpg,-37.4255,130,2.0
362,362/img_3352.jpg,-41.8303,130,2.0
362,362/img_4128.jpg,-8.87898,130,2.0
362,362/img_5037.jpg,-26.5057,130,2.0
362,362/img_5096.jpg,33.6164,130,2.0
362,362/img_570.jpg,55.222,130,2.0
362,362/img_78882.jpg,0.0,130,2.0
362,362/img_78883.jpg,70.9415,130,2.0
362,362/img_930.jpg,-24.7006,130,2.0
363,363/frames_10001.png,-38.6102,131,2.0
363,363/frames_10003.png,-19.7558,131,2.0
363,363/frames_10004.png,-20.8617,131,2.0
363,363/frames_10006.png,-10.2518,131,2.0
363,363/frames_10007.png,8.00557,131,2.0
363,363/frames_10008.png,-1.19429,131,2.0
363,363/frames_10010.png,1.48855,131,2.0
363,363/frames_10011.png,24.0535,131,2.0
363,363/frames_10012.png,8.13819,131,2.0
363,363/frames_10013.png,15.9587,131,2.0
363,363/frames_10015.png,-5.48188,131,2.0
363,363/frames_10016.png,-82.985,131,2.0
363,363/frames_10017.png,-19.7185,131,2.0
363,363/frames_10018.png,4.29692,131,2.0
363,363/frames_10019.png,1.80162,131,2.0
363,363/frames_10020.png,-22.2797,131,2.0
363,363/frames_10021.png,13.3655,131,2.0
363,363/frames_10022.png,5.93845,131,2.0
363,363/frames_10023.png,-19.2674,131,2.0
363,363/frames_10024.png,-20.2299,131,2.0
363,363/frames_10025.png,0.371045,131,2.0
363,363/frames_10027.png,3.37667,131,2.0
363,363/frames_10028.png,-12.3416,131,2.0
363,363/frames_10029.png,37.666,131,2.0
363,363/frames_10030.png,28.8603,131,2.0
363,363/frames_10032.png,-9.57419,131,2.0
363,363/frames_10033.png,10.9555,131,2.0
363,363/frames_10034.png,3.16947,131,2.0
363,363/frames_10035.png,4.24421,131,2.0
363,363/frames_10037.png,0.661022,131,2.0
363,363/frames_10038.png,-8.8843,131,2.0
363,363/frames_10039.png,-0.797956,131,2.0
363,363/frames_10040.png,-12.0904,131,2.0
363,363/frames_10041.png,-12.8825,131,2.0
363,363/frames_10042.png,-1.72435,131,2.0
363,363/frames_10043.png,-0.156661,131,2.0
363,363/frames_10044.png,-13.3901,131,2.0
363,363/frames_10045.png,-15.5202,131,2.0
363,363/frames_10046.png,-2.69258,131,2.0
363,363/frames_10047.png,0.103324,131,2.0
363,363/frames_10048.png,-22.1073,131,2.0
363,363/frames_10049.png,-10.3507,131,2.0
363,363/frames_10050.png,-9.16677,131,2.0
363,363/frames_10051.png,4.82422,131,2.0
363,363/frames_10052.png,-29.3066,131,2.0
363,363/frames_10053.png,-7.6761300000000015,131,2.0
363,363/frames_10054.png,-7.05947,131,2.0
363,363/frames_10055.png,-13.153,131,2.0
363,363/frames_10056.png,3.12327,131,2.0
363,363/frames_15155.png,-25.1089,131,2.0
363,363/frames_15158.png,3.85369,131,2.0
363,363/frames_15159.png,35.891,131,2.0
363,363/frames_15160.png,21.8251,131,2.0
363,363/frames_15161.png,7.7027,131,2.0
363,363/frames_15162.png,-10.377,131,2.0
363,363/frames_15163.png,-0.573363,131,2.0
363,363/frames_15164.png,-12.7116,131,2.0
363,363/frames_15165.png,-21.859,131,2.0
363,363/frames_15166.png,2.68453,131,2.0
363,363/frames_15167.png,-0.900517,131,2.0
363,363/frames_20191.png,10.7501,131,2.0
363,363/frames_20192.png,17.1048,131,2.0
363,363/frames_20193.png,76.4206,131,2.0
363,363/frames_20194.png,21.3949,131,2.0
363,363/frames_20195.png,-21.1819,131,2.0
363,363/frames_20196.png,21.585,131,2.0
363,363/frames_20197.png,-2.9550400000000003,131,2.0
363,363/frames_20198.png,22.6385,131,2.0
363,363/frames_20199.png,20.9106,131,2.0
363,363/frames_20200.png,20.9222,131,2.0
363,363/frames_20201.png,40.6887,131,2.0
363,363/frames_20202.png,44.6074,131,2.0
363,363/frames_20203.png,-33.1028,131,2.0
363,363/frames_20204.png,-0.809689,131,2.0
363,363/frames_21795.png,3.16225,131,2.0
363,363/frames_23630.png,-1.97326,131,2.0
363,363/frames_23631.png,2.41827,131,2.0
363,363/frames_23632.png,15.209,131,2.0
363,363/frames_23633.png,-8.420580000000001,131,2.0
363,363/frames_23634.png,3.17548,131,2.0
363,363/frames_23635.png,-2.9558,131,2.0
363,363/frames_23636.png,11.476,131,2.0
363,363/frames_23637.png,-2.1539200000000003,131,2.0
363,363/frames_23638.png,-1.86601,131,2.0
363,363/frames_23640.png,7.234310000000002,131,2.0
363,363/frames_23641.png,4.12397,131,2.0
363,363/frames_23642.png,3.50906,131,2.0
363,363/frames_23643.png,-19.889,131,2.0
363,363/frames_23645.png,16.4146,131,2.0
363,363/frames_23646.png,-17.9703,131,2.0
363,363/frames_23647.png,13.0919,131,2.0
363,363/frames_23648.png,-12.9732,131,2.0
363,363/frames_23649.png,-11.2628,131,2.0
363,363/frames_23650.png,-4.3036900000000005,131,2.0
363,363/frames_23651.png,0.261613,131,2.0
363,363/frames_23652.png,-3.61143,131,2.0
363,363/frames_23655.png,-5.29916,131,2.0
363,363/frames_23656.png,-4.394830000000002,131,2.0
363,363/frames_23658.png,-3.25433,131,2.0
363,363/frames_23659.png,-23.2217,131,2.0
363,363/frames_25420.png,0.803625,131,2.0
363,363/frames_25421.png,-2.99119,131,2.0
363,363/frames_25422.png,-7.79692,131,2.0
363,363/frames_25423.png,0.8215540000000001,131,2.0
363,363/frames_25424.png,-7.23325,131,2.0
363,363/frames_25425.png,-3.03842,131,2.0
363,363/frames_25426.png,-3.60329,131,2.0
363,363/frames_25427.png,12.8634,131,2.0
363,363/frames_25428.png,-18.0959,131,2.0
363,363/frames_25429.png,-19.1942,131,2.0
363,363/frames_25430.png,10.8373,131,2.0
363,363/frames_25431.png,16.4485,131,2.0
363,363/frames_25432.png,-1.68933,131,2.0
363,363/frames_25434.png,6.44747,131,2.0
363,363/frames_25436.png,0.570883,131,2.0
363,363/frames_25437.png,-4.72336,131,2.0
363,363/frames_25438.png,-2.79705,131,2.0
363,363/frames_25439.png,-4.8551,131,2.0
363,363/frames_25440.png,-17.8166,131,2.0
363,363/frames_25441.png,-0.654648,131,2.0
363,363/frames_25443.png,24.8988,131,2.0
363,363/frames_25444.png,1.14767,131,2.0
363,363/frames_5955.png,-22.9141,131,2.0
363,363/frames_5956.png,-79.1856,131,2.0
363,363/frames_5957.png,-79.9565,131,2.0
363,363/frames_5958.png,-79.0708,131,2.0
363,363/frames_5960.png,-21.845,131,2.0
363,363/frames_5961.png,28.0557,131,2.0
363,363/frames_5962.png,-10.5584,131,2.0
363,363/frames_5963.png,-15.9339,131,2.0
363,363/frames_5964.png,-23.784,131,2.0
363,363/frames_5965.png,27.5343,131,2.0
363,363/frames_5966.png,5.0015800000000015,131,2.0
363,363/frames_5967.png,15.8715,131,2.0
363,363/frames_5968.png,0.59567,131,2.0
363,363/frames_5969.png,8.336960000000001,131,2.0
363,363/frames_5970.png,9.38995,131,2.0
363,363/frames_5971.png,18.6155,131,2.0
363,363/frames_5972.png,27.3043,131,2.0
363,363/frames_5973.png,-0.7910590000000001,131,2.0
363,363/frames_5974.png,-14.1862,131,2.0
363,363/frames_5977.png,37.5711,131,2.0
363,363/frames_5978.png,8.76138,131,2.0
363,363/frames_5979.png,0.433991,131,2.0
363,363/frames_5981.png,26.3312,131,2.0
363,363/frames_5982.png,9.0502,131,2.0
363,363/frames_9996.png,13.1549,131,2.0
363,363/frames_9997.png,7.1802199999999985,131,2.0
363,363/frames_9998.png,-27.0089,131,2.0
363,363/frames_9999.png,-18.4662,131,2.0
363,363/img_1578.jpg,-26.5296,131,2.0
363,363/img_2438.jpg,-20.7384,131,2.0
363,363/img_2508.jpg,75.3745,131,2.0
363,363/img_2798.jpg,-17.9985,131,2.0
363,363/img_2930.jpg,2.93787,131,2.0
363,363/img_3119.jpg,20.9381,131,2.0
363,363/img_3150.jpg,-5.5586400000000005,131,2.0
363,363/img_3363.jpg,50.4136,131,2.0
363,363/img_3386.jpg,-4.07776,131,2.0
363,363/img_4546.jpg,32.3356,131,2.0
363,363/img_5162.jpg,0.378,131,2.0
363,363/img_653.jpg,-12.0189,131,2.0
364,364/frames_15767.png,31.6223,132,2.0
364,364/frames_15768.png,26.2191,132,2.0
364,364/frames_15769.png,10.9056,132,2.0
364,364/frames_15772.png,16.8262,132,2.0
364,364/frames_15773.png,16.0682,132,2.0
364,364/frames_15774.png,29.0796,132,2.0
364,364/frames_15775.png,-21.2139,132,2.0
364,364/frames_21963.png,-7.771,132,2.0
364,364/frames_21964.png,-14.8118,132,2.0
364,364/frames_21965.png,23.378,132,2.0
